fips,earb_wind,earb_scaled,earb_diff,earb_ratio
24017,0.02491882,0.03583898,0.010920159999999998,1.4382294185679738
24019,1.6258916533333334,2.694956065185185,1.0690644118518517,1.6575250015338363
24021,0.00404004,0.00471338,0.0006733399999999997,1.1666666666666665
24025,0.1076673175537899,0.1576571524703533,0.049989834916563405,1.464299065420561
24027,0.0045803934390961,0.0166668846531374,0.012086491214041302,3.6387452027322924
24029,0.2718138911782549,0.4658974127627282,0.19408352158447334,1.7140309155766944
24031,0.00202002,0.00404004,0.00202002,2.0
24033,0.023046323155621,0.0254987174550154,0.0024523942993944017,1.1064115209543204
24035,0.1509964949811254,0.1901343824762331,0.03913788749510769,1.2591973244147152
24037,0.640613135191036,0.9012795651171744,0.2606664299261384,1.406901475487863
24039,4.349061835457067,5.926491331096041,1.5774294956389738,1.3627056950026541
24041,0.4977005393678412,0.6847100702064026,0.18700953083856142,1.3757470929730018
24043,0.0,0.0,0.0,
24045,0.7567760298193627,0.915064215695868,0.1582881858765054,1.2091612044243627
24047,0.779065792542373,1.329663899322034,0.550598106779661,1.706741474276339
25001,0.0159480117808219,0.0377470099543379,0.021798998173515997,2.36687873529979
25003,0.0233493593913854,0.0301449138554292,0.006795554464043799,1.2910381544151046
25005,0.0207246964221079,0.0383449410545788,0.0176202446324709,1.85020519835816
25007,0.00471338,0.0101001,0.005386720000000001,2.1428571428571432
25009,0.0037190290697674,0.0093562941860465,0.0056372651162791,2.5157894736842357
25011,0.0,0.00134668,0.00134668,
25013,0.0224877723178807,0.0315667143046357,0.009078941986755,1.4037279397184248
25015,0.0096775743277567,0.0135208215488276,0.0038432472210709005,1.3971291866028768
25017,0.00269336,0.00471338,0.0020200199999999995,1.7499999999999998
25021,0.00404004,0.0101001,0.006060060000000001,2.5
25023,0.0243239380475932,0.0585435597318067,0.0342196216842135,2.40682901005824
25025,0.00202002,0.00269336,0.0006733400000000001,1.3333333333333335
25027,0.0043422060972214,0.0083572858269464,0.004015079729725,1.9246635557658744
28001,38.84229124,48.08724944,9.2449582,1.238012689387373
28003,0.8123588125576491,0.8123588125576491,0.0,1.0
28005,0.0,0.0,0.0,
28007,11.57336792,12.79346,1.2200920799999988,1.1054223877123575
28009,0.0,0.0,0.0,
28011,3.050230201220092,3.050230201220092,0.0,1.0
28013,0.0,0.0,0.0,
28015,0.0,0.0,0.0,
28017,0.0,0.0,0.0,
28019,0.93998264,1.1850784,0.2450957600000001,1.2607449856733526
28021,0.0,0.0,0.0,
28023,0.0,0.0,0.0,
28025,0.0,0.0662566559469946,0.0662566559469946,
28027,0.1553861538222483,0.1553861538222483,0.0,1.0
28029,88.70917825564541,100.51215510974392,11.802976854098503,1.1330524877604462
28031,0.0,0.0,0.0,
28033,0.0056525581298701,0.0056525581298701,0.0,1.0
28035,13.973580173708273,16.96770056296186,2.9941203892535864,1.2142700977153384
28037,0.0,0.0,0.0,
28039,76.35729467200001,86.63946580800001,10.282171136000002,1.134658662020021
28041,453.0096842939807,524.9506764300987,71.94099213611804,1.158806742174262
28043,7.789197151156789,7.789197151156789,0.0,1.0
28045,12.850704758250972,14.710839088919126,1.8601343306681546,1.1447495966689165
28047,8.042665130871322,8.848818223561842,0.8061530926905203,1.100234571447734
28049,1.7809076920285252,2.3406104789603335,0.5597027869318083,1.3142795044555535
28051,1.356299142857143,1.576000365714286,0.2197012228571431,1.161985815602837
28053,0.0,0.0,0.0,
28055,0.0,0.0,0.0,
28059,20.226131419534884,22.84667674511628,2.6205453255813964,1.1295623602569105
28061,141.51452112,167.59432600000002,26.07980488000001,1.184290662707929
28063,0.0,0.0,0.0,
28065,0.0,0.0,0.0,
28067,69.8716135182832,82.20743652135522,12.335823003072022,1.1765498516768063
28069,0.0,0.0,0.0,
28071,0.0238065180100352,0.0238065180100352,0.0,1.0
28073,32.60469392666667,38.92003956533333,6.315345638666663,1.1936943696779034
28075,10.17820744,12.461727826666667,2.283520386666668,1.22435388550763
28077,0.0,0.0,0.0,
28079,0.0,0.0,0.0,
